date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:50	1086/1086	---M--	200	added ('OK')	image/png	etag:%2243e-5e206ea1-13cf81;;;%22	https://gfxpartner.com/Frolic/images/overview-icon03.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/overview-icon03.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:51	860/860	---M--	200	added ('OK')	image/png	etag:%2235c-5e206ea1-13cf6f;;;%22	https://gfxpartner.com/Frolic/images/overview-icon04.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/overview-icon04.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:52	1187/1187	---M--	200	added ('OK')	image/png	etag:%224a3-5e206ea1-13cf67;;;%22	https://gfxpartner.com/Frolic/images/overview-icon05.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/overview-icon05.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:52	513/513	---M--	200	added ('OK')	image/png	etag:%22201-5e206ea1-13cf5b;;;%22	https://gfxpartner.com/Frolic/images/overview-icon06.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/overview-icon06.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:53	776/776	---M--	200	added ('OK')	image/png	etag:%22308-5e206ea1-13cf63;;;%22	https://gfxpartner.com/Frolic/images/overview-icon07.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/overview-icon07.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:53	867/867	---M--	200	added ('OK')	image/png	etag:%22363-5e206ea1-13cfaf;;;%22	https://gfxpartner.com/Frolic/images/overview-icon08.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/overview-icon08.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:54	343/343	---M--	200	added ('OK')	image/png	etag:%22157-5e206ea2-13cf7a;;;%22	https://gfxpartner.com/Frolic/images/tour-feature-icon01.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-feature-icon01.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:54	341/341	---M--	200	added ('OK')	image/png	etag:%22155-5e206ea2-13cf72;;;%22	https://gfxpartner.com/Frolic/images/title-blue-separator.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/title-blue-separator.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:55	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5e206ea2-13cf8c;;;%22	https://gfxpartner.com/Frolic/images/tour-feature-icon02.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-feature-icon02.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:55	567/567	---M--	200	added ('OK')	image/png	etag:%22237-5e206ea2-13cf83;;;%22	https://gfxpartner.com/Frolic/images/tour-feature-icon03.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-feature-icon03.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:56	341/341	---M--	200	added ('OK')	image/png	etag:%22155-5e206ea2-13cf94;;;%22	https://gfxpartner.com/Frolic/images/title-green-separator.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/title-green-separator.png	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:57	14849/14849	---M--	200	added ('OK')	image/jpeg	etag:%223a01-5e206ea1-13cf6b;;;%22	https://gfxpartner.com/Frolic/images/relatedblog_thumb01.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/relatedblog_thumb01.jpg	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:57	11351/11351	---M--	200	added ('OK')	image/jpeg	etag:%222c57-5e206ea1-13cf5d;;;%22	https://gfxpartner.com/Frolic/images/relatedblog_thumb02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/relatedblog_thumb02.jpg	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:58	15075/15075	---M--	200	added ('OK')	image/jpeg	etag:%223ae3-5e206ea1-13cf61;;;%22	https://gfxpartner.com/Frolic/images/relatedblog_thumb03.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/relatedblog_thumb03.jpg	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:59	14338/14338	---M--	200	added ('OK')	image/jpeg	etag:%223802-5e206ea1-13cf75;;;%22	https://gfxpartner.com/Frolic/images/relatedblog_thumb04.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/relatedblog_thumb04.jpg	(from https://gfxpartner.com/Frolic/tours-single.html)
15:54:59	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c909-Mv32cwvjRTjgk3jsbMVSKdmnAVE%22	https://cdn.jsdelivr.net/momentjs/latest/moment.min.js	C:/My%20Web%20Sites/goa/cdn.jsdelivr.net/momentjs/latest/moment.min.js	(from https://gfxpartner.com/Frolic/tours-single.html)
15:55:00	2349/2349	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2292d-5e206ef1-13cff5;br%22	https://gfxpartner.com/Frolic/js/googlemaps.min.js	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/js/googlemaps.min.js	(from https://gfxpartner.com/Frolic/tours-single.html)
15:55:00	680/680	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222a8-5e206ef1-13cff3;br%22	https://gfxpartner.com/Frolic/js/route-map.js	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/js/route-map.js	(from https://gfxpartner.com/Frolic/tours-single.html)
15:55:01	2532/2532	---M--	200	added ('OK')	image/png	etag:%229e4-5e206ea1-13cf7e;;;%22	https://gfxpartner.com/Frolic/images/milestone01.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/milestone01.png	(from https://gfxpartner.com/Frolic/about-us.html)
15:55:01	3172/3172	---M--	200	added ('OK')	image/png	etag:%22c64-5e206ea1-13cf71;;;%22	https://gfxpartner.com/Frolic/images/milestone02.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/milestone02.png	(from https://gfxpartner.com/Frolic/about-us.html)
15:55:02	2797/2797	---M--	200	added ('OK')	image/png	etag:%22aed-5e206ea1-13cf7c;;;%22	https://gfxpartner.com/Frolic/images/milestone03.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/milestone03.png	(from https://gfxpartner.com/Frolic/about-us.html)
15:55:02	2104/2104	---M--	200	added ('OK')	image/png	etag:%22838-5e206ea1-13cf5a;;;%22	https://gfxpartner.com/Frolic/images/milestone04.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/milestone04.png	(from https://gfxpartner.com/Frolic/about-us.html)
15:55:04	199335/199335	---M--	200	added ('OK')	image/jpeg	etag:%2230aa7-5e206ea1-13cf97;;;%22	https://gfxpartner.com/Frolic/images/quote-bg02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/quote-bg02.jpg	(from https://gfxpartner.com/Frolic/about-us.html)
15:55:05	360848/360848	---M--	200	added ('OK')	image/jpeg	etag:%2258190-5e206ea2-13cf36;;;%22	https://gfxpartner.com/Frolic/images/team-hero.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/team-hero.jpg	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:05	10552/10552	---M--	200	added ('OK')	image/png	etag:%222938-5e206ea1-13cf74;;;%22	https://gfxpartner.com/Frolic/images/guide07.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide07.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:06	10614/10614	---M--	200	added ('OK')	image/png	etag:%222976-5e206ea1-13cf95;;;%22	https://gfxpartner.com/Frolic/images/guide08.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide08.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:06	39648/39648	---M--	200	added ('OK')	image/png	etag:%229ae0-5e206ea1-13cf98;;;%22	https://gfxpartner.com/Frolic/images/guide09.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide09.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:07	9026/9026	---M--	200	added ('OK')	image/png	etag:%222342-5e206ea1-13cf85;;;%22	https://gfxpartner.com/Frolic/images/guide10.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide10.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:08	9574/9574	---M--	200	added ('OK')	image/png	etag:%222566-5e206ea1-13cf88;;;%22	https://gfxpartner.com/Frolic/images/guide11.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide11.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:08	9923/9923	---M--	200	added ('OK')	image/png	etag:%2226c3-5e206ea1-13cf77;;;%22	https://gfxpartner.com/Frolic/images/guide12.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide12.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:09	10424/10424	---M--	200	added ('OK')	image/png	etag:%2228b8-5e206ea1-13cf76;;;%22	https://gfxpartner.com/Frolic/images/guide13.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide13.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:10	9793/9793	---M--	200	added ('OK')	image/png	etag:%222641-5e206ea1-13cf60;;;%22	https://gfxpartner.com/Frolic/images/guide14.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide14.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:10	8778/8778	---M--	200	added ('OK')	image/png	etag:%22224a-5e206ea1-13cf5e;;;%22	https://gfxpartner.com/Frolic/images/guide15.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide15.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:11	9950/9950	---M--	200	added ('OK')	image/png	etag:%2226de-5e206ea1-13cf6c;;;%22	https://gfxpartner.com/Frolic/images/guide16.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide16.png	(from https://gfxpartner.com/Frolic/our-team.html)
15:55:12	36513/36513	---M--	200	added ('OK')	image/jpeg	etag:%228ea1-5e206ea1-13cfc8;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb04.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb04.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:13	34282/34282	---M--	200	added ('OK')	image/jpeg	etag:%2285ea-5e206ea1-13cfd3;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb05.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb05.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:13	18210/18210	---M--	200	added ('OK')	image/jpeg	etag:%224722-5e206ea1-13cfc6;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb06.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb06.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:14	33426/33426	---M--	200	added ('OK')	image/jpeg	etag:%228292-5e206ea1-13cfba;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb07.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb07.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:15	55890/55890	---M--	200	added ('OK')	image/jpeg	etag:%22da52-5e206ea1-13cf45;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb08.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb08.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:16	46585/46585	---M--	200	added ('OK')	image/jpeg	etag:%22b5f9-5e206ea1-13cf4d;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb09.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb09.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:17	28537/28537	---M--	200	added ('OK')	image/jpeg	etag:%226f79-5e206ea1-13cfc7;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb10.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb10.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:18	40428/40428	---M--	200	added ('OK')	image/jpeg	etag:%229dec-5e206ea1-13cfd5;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb11.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb11.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:18	33264/33264	---M--	200	added ('OK')	image/jpeg	etag:%2281f0-5e206ea1-13cfc4;;;%22	https://gfxpartner.com/Frolic/images/blog-thumb12.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-thumb12.jpg	(from https://gfxpartner.com/Frolic/blog-grid.html)
15:55:20	83612/83612	---M--	200	added ('OK')	image/jpeg	etag:%221469c-5e206ea1-13cf3a;;;%22	https://gfxpartner.com/Frolic/images/blog-carousel01.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-carousel01.jpg	(from https://gfxpartner.com/Frolic/blog-single.html)
15:55:20	254941/254941	---M--	200	added ('OK')	image/jpeg	etag:%223e3dd-5e206ea1-13cfd0;;;%22	https://gfxpartner.com/Frolic/images/blog-hero-image.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-hero-image.jpg	(from https://gfxpartner.com/Frolic/blog-single.html)
15:55:21	99869/99869	---M--	200	added ('OK')	image/jpeg	etag:%221861d-5e206ea1-13cf42;;;%22	https://gfxpartner.com/Frolic/images/blog-carousel02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-carousel02.jpg	(from https://gfxpartner.com/Frolic/blog-single.html)
15:55:23	275979/275979	---M--	200	added ('OK')	image/jpeg	etag:%224360b-5e206ea1-13cf55;;;%22	https://gfxpartner.com/Frolic/images/attractions-hero-1x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions-hero-1x.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:23	18294/18294	---M--	200	added ('OK')	image/jpeg	etag:%224776-5e206ea1-13cf9d;;;%22	https://gfxpartner.com/Frolic/images/attractions10.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions10.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:24	13418/13418	---M--	200	added ('OK')	image/jpeg	etag:%22346a-5e206ea1-13cf91;;;%22	https://gfxpartner.com/Frolic/images/attractions11.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions11.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:25	36512/36512	---M--	200	added ('OK')	image/jpeg	etag:%228ea0-5e206ea1-13cf9f;;;%22	https://gfxpartner.com/Frolic/images/attractions12.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions12.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:26	37611/37611	---M--	200	added ('OK')	image/jpeg	etag:%2292eb-5e206ea1-13cfa3;;;%22	https://gfxpartner.com/Frolic/images/attractions13.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions13.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:26	37965/37965	---M--	200	added ('OK')	image/jpeg	etag:%22944d-5e206ea1-13cfb3;;;%22	https://gfxpartner.com/Frolic/images/attractions14.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions14.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:27	26849/26849	---M--	200	added ('OK')	image/jpeg	etag:%2268e1-5e206ea1-13cfb8;;;%22	https://gfxpartner.com/Frolic/images/attractions15.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions15.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:28	36345/36345	---M--	200	added ('OK')	image/jpeg	etag:%228df9-5e206ea1-13cfb0;;;%22	https://gfxpartner.com/Frolic/images/attractions16.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions16.jpg	(from https://gfxpartner.com/Frolic/attractions-4cols.html)
15:55:29	260560/260560	---M--	200	added ('OK')	image/jpeg	etag:%223f9d0-5e206ea1-13cfc1;;;%22	https://gfxpartner.com/Frolic/images/attractions-hero-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions-hero-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:29	51944/51944	---M--	200	added ('OK')	image/jpeg	etag:%22cae8-5e206ea1-13cf43;;;%22	https://gfxpartner.com/Frolic/images/attractions01-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions01-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:30	37734/37734	---M--	200	added ('OK')	image/jpeg	etag:%229366-5e206ea1-13cfb2;;;%22	https://gfxpartner.com/Frolic/images/attractions02-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions02-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:31	174301/174301	---M--	200	added ('OK')	image/jpeg	etag:%222a8dd-5e206ea1-13cf3e;;;%22	https://gfxpartner.com/Frolic/images/blog-carousel03.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/blog-carousel03.jpg	(from https://gfxpartner.com/Frolic/blog-single.html)
15:55:31	55946/55946	---M--	200	added ('OK')	image/jpeg	etag:%22da8a-5e206ea1-13cf4a;;;%22	https://gfxpartner.com/Frolic/images/attractions03-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions03-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:32	67476/67476	---M--	200	added ('OK')	image/jpeg	etag:%2210794-5e206ea1-13cfe1;;;%22	https://gfxpartner.com/Frolic/images/attractions04-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions04-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:33	48090/48090	---M--	200	added ('OK')	image/jpeg	etag:%22bbda-5e206ea1-13cf80;;;%22	https://gfxpartner.com/Frolic/images/attractions05-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions05-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:33	70901/70901	---M--	200	added ('OK')	image/jpeg	etag:%22114f5-5e206ea1-13cfd4;;;%22	https://gfxpartner.com/Frolic/images/attractions06-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions06-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:34	40155/40155	---M--	200	added ('OK')	image/jpeg	etag:%229cdb-5e206ea1-13cf5c;;;%22	https://gfxpartner.com/Frolic/images/attractions07-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions07-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:35	32642/32642	---M--	200	added ('OK')	image/jpeg	etag:%227f82-5e206ea1-13cfe6;;;%22	https://gfxpartner.com/Frolic/images/attractions08-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions08-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:36	40166/40166	---M--	200	added ('OK')	image/jpeg	etag:%229ce6-5e206ea1-13cf82;;;%22	https://gfxpartner.com/Frolic/images/attractions09-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions09-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:37	32551/32551	---M--	200	added ('OK')	image/jpeg	etag:%227f27-5e206ea1-13cfb4;;;%22	https://gfxpartner.com/Frolic/images/attractions10-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions10-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:37	21340/21340	---M--	200	added ('OK')	image/jpeg	etag:%22535c-5e206ea1-13cf4c;;;%22	https://gfxpartner.com/Frolic/images/attractions11-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions11-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:38	59492/59492	---M--	200	added ('OK')	image/jpeg	etag:%22e864-5e206ea1-13cf90;;;%22	https://gfxpartner.com/Frolic/images/attractions12-2x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions12-2x.jpg	(from https://gfxpartner.com/Frolic/attractions-3cols.html)
15:55:40	355225/355225	---M--	200	added ('OK')	image/jpeg	etag:%2256b99-5e206ea1-13cfed;;;%22	https://gfxpartner.com/Frolic/images/attractions-hero-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions-hero-3x.jpg	(from https://gfxpartner.com/Frolic/attractions-2cols.html)
15:55:41	569116/569116	---M--	200	added ('OK')	image/jpeg	etag:%228af1c-5e206ea1-13cfc2;;;%22	https://gfxpartner.com/Frolic/images/attractions-hero.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions-hero.jpg	(from https://gfxpartner.com/Frolic/attractions-single.html)
15:55:42	109223/109223	---M--	200	added ('OK')	image/jpeg	etag:%221aaa7-5e206ea1-13cfae;;;%22	https://gfxpartner.com/Frolic/images/attraction-carousel02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attraction-carousel02.jpg	(from https://gfxpartner.com/Frolic/attractions-single.html)
15:55:42	108016/108016	---M--	200	added ('OK')	image/jpeg	etag:%221a5f0-5e206ea1-13cfb6;;;%22	https://gfxpartner.com/Frolic/images/attraction-carousel01.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attraction-carousel01.jpg	(from https://gfxpartner.com/Frolic/attractions-single.html)
15:55:43	149129/149129	---M--	200	added ('OK')	image/jpeg	etag:%2224689-5e206ea1-13cfa7;;;%22	https://gfxpartner.com/Frolic/images/attraction-carousel03.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attraction-carousel03.jpg	(from https://gfxpartner.com/Frolic/attractions-single.html)
15:55:43	8182/8182	---M--	200	added ('OK')	image/jpeg	etag:%221ff6-5e206ea2-13cf4f;;;%22	https://gfxpartner.com/Frolic/images/summary-thumb.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/summary-thumb.jpg	(from https://gfxpartner.com/Frolic/summary.html)
15:55:44	578302/578302	---M--	200	added ('OK')	image/jpeg	etag:%228d2fe-5e206ea1-13cf48;;;%22	https://gfxpartner.com/Frolic/images/contact-hero.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/contact-hero.jpg	(from https://gfxpartner.com/Frolic/contact.html)
15:55:44	1818/1818	---M--	200	added ('OK')	image/png	etag:%2271a-5e206ea1-13cf44;;;%22	https://gfxpartner.com/Frolic/images/contact-icon1.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/contact-icon1.png	(from https://gfxpartner.com/Frolic/contact.html)
15:55:44	1698/1698	---M--	200	added ('OK')	image/png	etag:%226a2-5e206ea1-13cf4e;;;%22	https://gfxpartner.com/Frolic/images/contact-icon2.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/contact-icon2.png	(from https://gfxpartner.com/Frolic/contact.html)
15:55:44	1938/1938	---M--	200	added ('OK')	image/png	etag:%22792-5e206ea1-13cf58;;;%22	https://gfxpartner.com/Frolic/images/contact-icon3.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/contact-icon3.png	(from https://gfxpartner.com/Frolic/contact.html)
15:55:44	1464/1464	---M--	200	added ('OK')	image/png	etag:%225b8-5e206ea1-13cf3c;;;%22	https://gfxpartner.com/Frolic/images/contact-icon4.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/contact-icon4.png	(from https://gfxpartner.com/Frolic/contact.html)
15:55:44	29722/29722	---M--	200	added ('OK')	image/jpeg	etag:%22741a-5e206ea1-13cf41;;;%22	https://gfxpartner.com/Frolic/images/office01.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/office01.jpg	(from https://gfxpartner.com/Frolic/contact.html)
15:55:45	26693/26693	---M--	200	added ('OK')	image/jpeg	etag:%226845-5e206ea1-13cf39;;;%22	https://gfxpartner.com/Frolic/images/office02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/office02.jpg	(from https://gfxpartner.com/Frolic/contact.html)
15:55:45	23047/23047	---M--	200	added ('OK')	image/jpeg	etag:%225a07-5e206ea1-13cf37;;;%22	https://gfxpartner.com/Frolic/images/office03.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/office03.jpg	(from https://gfxpartner.com/Frolic/contact.html)
15:55:45	25727/25727	---M--	200	added ('OK')	image/jpeg	etag:%22647f-5e206ea1-13cf4b;;;%22	https://gfxpartner.com/Frolic/images/office04.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/office04.jpg	(from https://gfxpartner.com/Frolic/contact.html)
15:55:46	1903/1903	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Mar%202025%2010:25:46%20GMT	https://gfxpartner.com/Frolic/Version/	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/Version/index.html	(from https://gfxpartner.com/Frolic/js/swiper.min.js)
15:55:46	1903/1903	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Mar%202025%2010:25:46%20GMT	https://gfxpartner.com/Frolic/version/	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/version/index-2.html	(from https://gfxpartner.com/Frolic/js/swiper.min.js)
15:55:47	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%221d970-623c8b19-13b604;br%22	https://gfxpartner.com/wp-content/plugins/under-construction-page/themes/css/bootstrap.min.css?v=3.92	C:/My%20Web%20Sites/goa/gfxpartner.com/wp-content/plugins/under-construction-page/themes/css/bootstrap.mine25b.css	(from https://gfxpartner.com/Frolic/Version/)
15:55:47	878/878	---MCZ	200	added ('OK')	text/css	etag:W/%2236e-623c8b19-13b605;br%22	https://gfxpartner.com/wp-content/plugins/under-construction-page/themes/css/common.css?v=3.92	C:/My%20Web%20Sites/goa/gfxpartner.com/wp-content/plugins/under-construction-page/themes/css/commone25b.css	(from https://gfxpartner.com/Frolic/Version/)
15:55:47	1600/1600	---MCZ	200	added ('OK')	text/css	etag:W/%22640-623c8b15-13b632;br%22	https://gfxpartner.com/wp-content/plugins/under-construction-page/themes/mad_designer/style.css?v=3.92	C:/My%20Web%20Sites/goa/gfxpartner.com/wp-content/plugins/under-construction-page/themes/mad_designer/stylee25b.css	(from https://gfxpartner.com/Frolic/Version/)
15:55:48	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%227918-623c8b19-13b606;br%22	https://gfxpartner.com/wp-content/plugins/under-construction-page/themes/css/font-awesome.min.css?v=3.92	C:/My%20Web%20Sites/goa/gfxpartner.com/wp-content/plugins/under-construction-page/themes/css/font-awesome.mine25b.css	(from https://gfxpartner.com/Frolic/Version/)
